subtype	SC00000378.kneaddata_paired	SC00000553.kneaddata_paired	SC00000858.kneaddata_paired	SC00001700.kneaddata_paired	SC00001720.kneaddata_paired	SC00001864.kneaddata_paired	SC00001943.kneaddata_paired	SC00002070.kneaddata_paired	SC00002103.kneaddata_paired	SC00002108.kneaddata_paired	SC00002463.kneaddata_paired	SC00002787.kneaddata_paired	SC00002803.kneaddata_paired	SC00002818.kneaddata_paired	SC00003651.kneaddata_paired	SC00003652.kneaddata_paired	SC00004621.kneaddata_paired	SC00004851.kneaddata_paired	SC00004966.kneaddata_paired	SC00004967.kneaddata_paired	SC00005808.kneaddata_paired	SC00005813.kneaddata_paired	SC00005845.kneaddata_paired	SC00005855.kneaddata_paired	SC00005863.kneaddata_paired	SC00007310.kneaddata_paired	SC00007313.kneaddata_paired	SC00007325.kneaddata_paired	SC00007509.kneaddata_paired	SC00007510.kneaddata_paired	SC00008013.kneaddata_paired	SC00008023.kneaddata_paired	SC00008896.kneaddata_paired	SC00008904.kneaddata_paired	SC00008985.kneaddata_paired	SC00008998.kneaddata_paired	SC00009004.kneaddata_paired	SC00009007.kneaddata_paired	SC00009837.kneaddata_paired	SC00009843.kneaddata_paired	SC00009872.kneaddata_paired	SC00009972.kneaddata_paired	SC00024944.kneaddata_paired	SC00026292.kneaddata_paired	SC00032321.kneaddata_paired	SC00037679.kneaddata_paired	SC00037693.kneaddata_paired	SC00038836.kneaddata_paired	SC00038859.kneaddata_paired	SC00038864.kneaddata_paired	SC00041523.kneaddata_paired	SC00043321.kneaddata_paired	SC00043893.kneaddata_paired	SC00044423.kneaddata_paired	SC00046044.kneaddata_paired	SC00046133.kneaddata_paired	SC00046143.kneaddata_paired	SC00048329.kneaddata_paired	SC00049990.kneaddata_paired	SC00050585.kneaddata_paired	SC00050662.kneaddata_paired	SC00051654.kneaddata_paired	SC00053767.kneaddata_paired	SC00054575.kneaddata_paired	SC00055476.kneaddata_paired	SC00056203.kneaddata_paired	SC00056243.kneaddata_paired	SC00056258.kneaddata_paired	SC00056279.kneaddata_paired	SC00057853.kneaddata_paired	SC00058108.kneaddata_paired	SC00058109.kneaddata_paired	SC00060358.kneaddata_paired	SC00060382.kneaddata_paired	SC00060695.kneaddata_paired	SC00060930.kneaddata_paired	SC00060997.kneaddata_paired	SC00061426.kneaddata_paired	SC00061473.kneaddata_paired	SC00061687.kneaddata_paired	SC00061886.kneaddata_paired	SC00062692.kneaddata_paired	SC00062695.kneaddata_paired	SC00065146.kneaddata_paired	SC00065767.kneaddata_paired	SC00065781.kneaddata_paired	SC00065896.kneaddata_paired	SC00066529.kneaddata_paired	SC00075098.kneaddata_paired	SC00075227.kneaddata_paired	SC00075286.kneaddata_paired	SC00076979.kneaddata_paired	SC00079612.kneaddata_paired	SC00080168.kneaddata_paired	SC00080654.kneaddata_paired	SC00081168.kneaddata_paired	SC00081663.kneaddata_paired	SC00082121.kneaddata_paired	SC00082632.kneaddata_paired	SC00082741.kneaddata_paired	SC00082921.kneaddata_paired	SC00083228.kneaddata_paired	SC00083572.kneaddata_paired	SC00084039.kneaddata_paired	SC00084733.kneaddata_paired	SC00084793.kneaddata_paired	SC00084808.kneaddata_paired	SC00084959.kneaddata_paired	SC00084961.kneaddata_paired	SC00085221.kneaddata_paired	SC00085433.kneaddata_paired	SC00086127.kneaddata_paired	SC00086356.kneaddata_paired	SC00086428.kneaddata_paired	SC00086441.kneaddata_paired	SC00087304.kneaddata_paired	SC00088328.kneaddata_paired	SC00088579.kneaddata_paired	SC00088881.kneaddata_paired	SC00089003.kneaddata_paired	SC00089156.kneaddata_paired	SC00089373.kneaddata_paired	SC00090159.kneaddata_paired	SC00090327.kneaddata_paired	SC00090468.kneaddata_paired	SC00091152.kneaddata_paired	SC00091690.kneaddata_paired	SC00091744.kneaddata_paired	SC00092098.kneaddata_paired	SC00092474.kneaddata_paired	SC00092660.kneaddata_paired	SD00178452.kneaddata_paired	SD00178828.kneaddata_paired	SD00181844.kneaddata_paired	SD00181858.kneaddata_paired	SD00190854.kneaddata_paired	SD00191090.kneaddata_paired	SD00191781.kneaddata_paired	SD00192061.kneaddata_paired	SD00192078.kneaddata_paired	SD00192358.kneaddata_paired	SD00192671.kneaddata_paired	SD00193093.kneaddata_paired	SD00193137.kneaddata_paired	SD00193146.kneaddata_paired	SD00193415.kneaddata_paired	SD00193422.kneaddata_paired	SD00193428.kneaddata_paired	SD00193777.kneaddata_paired	SD00194785.kneaddata_paired	SD00195472.kneaddata_paired	SD00195785.kneaddata_paired	SD00195810.kneaddata_paired	SD00198723.kneaddata_paired	SD00198782.kneaddata_paired	SD00199318.kneaddata_paired	SD00199825.kneaddata_paired	SD00199843.kneaddata_paired	SD00200671.kneaddata_paired	SD00202254.kneaddata_paired	SD00202782.kneaddata_paired
beta_lactam__Other class A beta-lactamase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012286744402626774	0.00018242002960585738	0.0	0.00041590898797900616	7.813805729048098e-05	5.053023322088028e-05	0.0	0.0	0.00017926680843019158	9.901489430267836e-05	0.0003205578416745666	8.531570402932086e-05	9.096548520619069e-05	0.00018364305819950768	0.0	0.0	0.0	0.0	0.0	5.740449199643876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018834925295829812	0.00016790668886209595	0.00014354327212615423	0.0	0.0	0.0	0.00041465845693640206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.132740770028352e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014124589191443645	0.0	0.00020671050165377473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005537768742066165	0.0	0.0	0.0	0.0	0.00011582564952607538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022466404183819635	0.0	0.00028933224990842826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034703417559015155	0.0	0.0	0.0003261097631807915	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beta_lactam__Other class C beta-lactamase	0.0	0.03712327136671926	0.0	0.0	0.0	0.03507364480249139	0.0	0.0	0.0	0.00029833038187232974	0.0	0.0	0.0	0.0	0.0	0.0	0.02646338866673963	0.0	0.0	0.0	0.0	0.007951823231307395	0.036934811217383096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016434686670678032	0.0	0.0	0.0	0.0001333279910665198	0.011922452280455747	0.03622096751609941	0.0	0.0	0.0	0.0	0.0	0.008191788405828071	0.009775870211748439	0.0	0.0	0.0	0.0	0.0	0.0	0.00143036259495183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010616526435330562	0.0	0.0	0.0	0.017456105058528324	0.0	0.0	0.0	0.0	0.002463343052777907	0.0	6.956199439059656e-05	0.0	0.0	0.0	0.0	0.000791762012959697	0.0	0.012774894803492889	0.0	0.01750325603338928	0.00010368894167680385	0.004301285836664836	0.0	0.008751259183465554	0.01255436864250539	0.013690242991059223	0.0	0.000696811644134053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.159014617435633e-05	0.01364119932145581	0.0	0.0	0.0	0.0	0.0	0.0	0.0023121576786857244	6.808416246043784e-05	0.0	0.008749844478085788	0.0	0.00520808165191728	0.0	0.0	0.0	0.00030807787676288535	0.0	0.0132493922414547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006372127960510219	0.01505736172754841	0.013197824599570583	0.0	0.00032324702936363184	0.014819110676098732	0.0	0.014768620816523383	0.0	0.0	0.0005554980028130052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.935611776711024e-05	0.014677626861628578	0.007095790260403816	0.0	0.0
beta_lactam__PDC-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.243886599937062e-05	0.0	0.0	0.0	0.0	0.0	0.00015031187317662002	0.0	0.0	0.00018851447065424936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004038292949556318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014123333440932913	0.00036130495258820093	0.0	0.0	5.9516897924760076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09676785892781e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025196745511982077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09808558859088581	0.01313214334562174	0.0	0.0	0.0	0.05380539423984148	0.0	0.01895112853645995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004496121066633973	0.0
beta_lactam__PDC-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82675501851351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03984990039991678	0.0046829841810574644	0.0	0.0	0.0	0.022308272214402198	0.0	0.006063436118431213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017410117283254529	0.0
beta_lactam__PDC-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10269686387076696	0.01622242367862448	0.0	0.0	0.0	0.05786261376473663	0.0	0.016760697051214444	0.0	0.0	0.0	3.6589065652362146e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004510540262301127	0.0
beta_lactam__PDC-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011699592927573065	0.0009163059586973874	0.0	0.0	0.0	0.00532659975985923	0.0	0.0037806909974457516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005536767258937894	0.0
beta_lactam__PDC-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.029822658117858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beta_lactam__PDC-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.243886599937062e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.492398014142928e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.156385949000218e-05	0.0	0.00021971568692800118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9516897924760076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038416196737771882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12302768573397573	0.01666840578339575	0.0	0.0	0.0	0.06936214760807806	0.0	0.0208287691157364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00579878035844056	0.0
beta_lactam__PDC-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001299917850575824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beta_lactam__PDC-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7047836791186004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.93618945826175e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031941186700921753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011028689900264073	5.650835143625573e-05	0.0	0.0	0.0	0.0	7.48929140637972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11375317520806866	0.02117693859827651	0.0	0.0	0.0	0.06978859117844274	0.0	0.021626829401872976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005406117889560624	0.0
beta_lactam__PDC-73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010298262422888551	0.0022921024239297956	0.0	0.0	0.0	0.006186533964282258	0.0	0.003570829189674646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003518839010870713	0.0
beta_lactam__PDC-74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023625578109421987	0.0007648984333249884	0.0	0.0	0.0	0.0021907300195028716	0.0	0.0009176781309128898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013924817476172874	0.0
beta_lactam__PDC-75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000912865367125855	9.075066158093084e-05	0.0	0.0	0.0	0.0005787702994762317	0.0	0.0003058927103042966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.704330228436782e-05	0.0
beta_lactam__PDC-76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019580958891773234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014885929566200021	0.0003863385307302484	0.0	0.0	0.0	0.001283426977087877	0.0	0.00023722291819516878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beta_lactam__PDC-77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.29503288218673e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003008306323482931	0.0001296438022584726	0.0	0.0	0.0	7.522478693457654e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.763464182749426e-05	0.0
beta_lactam__PDC-78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002074694016195125	0.0	0.0	0.0	0.0	7.522478693457654e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5752909736119545e-05	0.0
